,District,Venue,Venue Category,Venue Latitude,Venue Longitude,geometry
841,Sathon,Lotus Condo,Residential Building (Apartment / Condo),13.722671088063665,100.54019466217102,POINT (100.540194662171 13.72267108806366)
842,Din Daeng,CASA CONDO ( Asoke Dindaeng ),Residential Building (Apartment / Condo),13.761425584110212,100.55537822126212,POINT (100.5553782212621 13.76142558411021)
843,Din Daeng,CASA CONDO ( Asoke Dindaeng ),Residential Building (Apartment / Condo),13.761425584110212,100.55537822126212,POINT (100.5553782212621 13.76142558411021)
844,Din Daeng,CASA CONDO ( Asoke Dindaeng ),Residential Building (Apartment / Condo),13.761425584110212,100.55537822126212,POINT (100.5553782212621 13.76142558411021)
845,Din Daeng,CASA CONDO ( Asoke Dindaeng ),Residential Building (Apartment / Condo),13.761425584110212,100.55537822126212,POINT (100.5553782212621 13.76142558411021)
846,Din Daeng,CASA CONDO ( Asoke Dindaeng ),Residential Building (Apartment / Condo),13.761425584110212,100.55537822126212,POINT (100.5553782212621 13.76142558411021)
847,Din Daeng,CASA CONDO ( Asoke Dindaeng ),Residential Building (Apartment / Condo),13.761425584110212,100.55537822126212,POINT (100.5553782212621 13.76142558411021)
848,Din Daeng,CASA CONDO ( Asoke Dindaeng ),Residential Building (Apartment / Condo),13.761425584110212,100.55537822126212,POINT (100.5553782212621 13.76142558411021)
849,Din Daeng,CASA CONDO ( Asoke Dindaeng ),Residential Building (Apartment / Condo),13.761425584110212,100.55537822126212,POINT (100.5553782212621 13.76142558411021)
850,Din Daeng,D.D. Tower Condominium,Residential Building (Apartment / Condo),13.774383481056214,100.56151850094993,POINT (100.5615185009499 13.77438348105621)
851,Din Daeng,CASA CONDO ( Asoke Dindaeng ),Residential Building (Apartment / Condo),13.761425584110212,100.55537822126212,POINT (100.5553782212621 13.76142558411021)
852,Din Daeng,CASA CONDO ( Asoke Dindaeng ),Residential Building (Apartment / Condo),13.761425584110212,100.55537822126212,POINT (100.5553782212621 13.76142558411021)
853,Din Daeng,Le Rich Boutique Condo,Residential Building (Apartment / Condo),13.789527414171962,100.57188275911108,POINT (100.5718827591111 13.78952741417196)
854,Din Daeng,CASA CONDO ( Asoke Dindaeng ),Residential Building (Apartment / Condo),13.761425584110212,100.55537822126212,POINT (100.5553782212621 13.76142558411021)
855,Din Daeng,CASA CONDO ( Asoke Dindaeng ),Residential Building (Apartment / Condo),13.761425584110212,100.55537822126212,POINT (100.5553782212621 13.76142558411021)
856,Din Daeng,CASA CONDO ( Asoke Dindaeng ),Residential Building (Apartment / Condo),13.761425584110212,100.55537822126212,POINT (100.5553782212621 13.76142558411021)
857,Din Daeng,CASA CONDO ( Asoke Dindaeng ),Residential Building (Apartment / Condo),13.761425584110212,100.55537822126212,POINT (100.5553782212621 13.76142558411021)
858,Din Daeng,CASA CONDO ( Asoke Dindaeng ),Residential Building (Apartment / Condo),13.761425584110212,100.55537822126212,POINT (100.5553782212621 13.76142558411021)
859,Din Daeng,CASA CONDO ( Asoke Dindaeng ),Residential Building (Apartment / Condo),13.761425584110212,100.55537822126212,POINT (100.5553782212621 13.76142558411021)
860,Din Daeng,CASA CONDO ( Asoke Dindaeng ),Residential Building (Apartment / Condo),13.761425584110212,100.55537822126212,POINT (100.5553782212621 13.76142558411021)
861,Din Daeng,CASA CONDO ( Asoke Dindaeng ),Residential Building (Apartment / Condo),13.761425584110212,100.55537822126212,POINT (100.5553782212621 13.76142558411021)
862,Din Daeng,CASA CONDO ( Asoke Dindaeng ),Residential Building (Apartment / Condo),13.761425584110212,100.55537822126212,POINT (100.5553782212621 13.76142558411021)
863,Din Daeng,CASA CONDO ( Asoke Dindaeng ),Residential Building (Apartment / Condo),13.761425584110212,100.55537822126212,POINT (100.5553782212621 13.76142558411021)
864,Din Daeng,CASA CONDO ( Asoke Dindaeng ),Residential Building (Apartment / Condo),13.761425584110212,100.55537822126212,POINT (100.5553782212621 13.76142558411021)
865,Din Daeng,CASA CONDO ( Asoke Dindaeng ),Residential Building (Apartment / Condo),13.761425584110212,100.55537822126212,POINT (100.5553782212621 13.76142558411021)
866,Bang Khen,Regent Home Condo 10,Residential Building (Apartment / Condo),13.877329199171246,100.59557420852282,POINT (100.5955742085228 13.87732919917125)
867,Bang Khen,REGENT HOME CONDO 15,Residential Building (Apartment / Condo),13.877832878425956,100.59430339426746,POINT (100.5943033942675 13.87783287842596)
868,Bang Khen,Condo U Kaset-Nawamin (คอนโด ยู เกษตร-นวมินทร์),Residential Building (Apartment / Condo),13.850393021287852,100.60571193695068,POINT (100.6057119369507 13.85039302128785)
869,Bang Khen,REGENT HOME CONDO 18,Residential Building (Apartment / Condo),13.877732771120572,100.59585201997717,POINT (100.5958520199772 13.87773277112057)
870,Bang Khen,Brown Condo 67,Residential Building (Apartment / Condo),13.887557,100.60185,POINT (100.60185 13.887557)
871,Bang Khen,Regent Home Condo 18,Residential Building (Apartment / Condo),13.87823319930771,100.59488302771403,POINT (100.594883027714 13.87823319930771)
872,Bang Khen,Lumpini Condo Town Ramindra-Lat Pla Khao (ลุมพินี คอนโดทาวน์ รามอินทรา-ลาดปลาเค้า),Residential Building (Apartment / Condo),13.862756549117522,100.61314800990624,POINT (100.6131480099062 13.86275654911752)
873,Bang Khen,Regent Home Condo,Residential Building (Apartment / Condo),13.887483953261796,100.60116881358444,POINT (100.6011688135844 13.8874839532618)
874,Bang Khen,Lumpini Condotown Ramindra-Laksi (ลุมพินี คอนโดทาวน์ รามอินทรา-หลักสี่),Residential Building (Apartment / Condo),13.872652599656568,100.6034423313942,POINT (100.6034423313942 13.87265259965657)
875,Bang Khen,regent home condo 15,Residential Building (Apartment / Condo),13.877678957004507,100.59465246148862,POINT (100.5946524614886 13.87767895700451)
876,Bang Khen,Smart Condo Watcharaphol (สมาร์ท คอนโด วัชรพล),Residential Building (Apartment / Condo),13.855933314999007,100.64595566525544,POINT (100.6459556652554 13.85593331499901)
877,Bang Khen,Nine Regent Condo 15 แจ้งวัฒนะ,Residential Building (Apartment / Condo),13.878226978167076,100.59443426710132,POINT (100.5944342671013 13.87822697816708)
878,Bang Khen,We Condo l วี คอนโด,Residential Building (Apartment / Condo),13.846913755458946,100.63955068588255,POINT (100.6395506858826 13.84691375545895)
879,Bang Khen,Smart Condo (สมาร์ทคอนโด วัชรพล),Residential Building (Apartment / Condo),13.857800447774483,100.64617566859094,POINT (100.6461756685909 13.85780044777448)
880,Bang Khen,Condo U Kaset-Nawamin (คอนโด ยู เกษตร-นวมินทร์),Residential Building (Apartment / Condo),13.850393021287852,100.60571193695068,POINT (100.6057119369507 13.85039302128785)
881,Bang Khen,Condo U Kaset-Nawamin (คอนโด ยู เกษตร-นวมินทร์),Residential Building (Apartment / Condo),13.850393021287852,100.60571193695068,POINT (100.6057119369507 13.85039302128785)
882,Bang Khen,Smart Condo Watcharaphol (สมาร์ท คอนโด วัชรพล),Residential Building (Apartment / Condo),13.855933314999007,100.64595566525544,POINT (100.6459556652554 13.85593331499901)
883,Bang Khen,Condo U Kaset-Nawamin (คอนโด ยู เกษตร-นวมินทร์),Residential Building (Apartment / Condo),13.850393021287852,100.60571193695068,POINT (100.6057119369507 13.85039302128785)
884,Bang Khen,Regent Home Condo 10,Residential Building (Apartment / Condo),13.877329199171246,100.59557420852282,POINT (100.5955742085228 13.87732919917125)
885,Bang Khen,Condo U Kaset-Nawamin (คอนโด ยู เกษตร-นวมินทร์),Residential Building (Apartment / Condo),13.850393021287852,100.60571193695068,POINT (100.6057119369507 13.85039302128785)
886,Bang Khen,Brown Condo 67,Residential Building (Apartment / Condo),13.887557,100.60185,POINT (100.60185 13.887557)
887,Bang Khen,Smart Condo Watcharaphol (สมาร์ท คอนโด วัชรพล),Residential Building (Apartment / Condo),13.855933314999007,100.64595566525544,POINT (100.6459556652554 13.85593331499901)
888,Bang Khen,Smart Condo (สมาร์ทคอนโด วัชรพล),Residential Building (Apartment / Condo),13.857800447774483,100.64617566859094,POINT (100.6461756685909 13.85780044777448)
889,Bang Khen,Condo U Kaset-Nawamin (คอนโด ยู เกษตร-นวมินทร์),Residential Building (Apartment / Condo),13.850393021287852,100.60571193695068,POINT (100.6057119369507 13.85039302128785)
890,Bang Khen,Smart Condo Watcharaphol (สมาร์ท คอนโด วัชรพล),Residential Building (Apartment / Condo),13.855933314999007,100.64595566525544,POINT (100.6459556652554 13.85593331499901)
891,Bang Khen,Smart Condo (สมาร์ทคอนโด วัชรพล),Residential Building (Apartment / Condo),13.857800447774483,100.64617566859094,POINT (100.6461756685909 13.85780044777448)
892,Bang Khen,We Condo l วี คอนโด,Residential Building (Apartment / Condo),13.846913755458946,100.63955068588255,POINT (100.6395506858826 13.84691375545895)
893,Bang Khen,Regent Home Condo 10,Residential Building (Apartment / Condo),13.877329199171246,100.59557420852282,POINT (100.5955742085228 13.87732919917125)
894,Bang Khen,Regent Home Condo 10,Residential Building (Apartment / Condo),13.877329199171246,100.59557420852282,POINT (100.5955742085228 13.87732919917125)
895,Bang Khen,Condo U Kaset-Nawamin (คอนโด ยู เกษตร-นวมินทร์),Residential Building (Apartment / Condo),13.850393021287852,100.60571193695068,POINT (100.6057119369507 13.85039302128785)
896,Bang Khen,REGENT HOME CONDO 15,Residential Building (Apartment / Condo),13.877832878425956,100.59430339426746,POINT (100.5943033942675 13.87783287842596)
897,Bang Khen,Brown Condo 67,Residential Building (Apartment / Condo),13.887557,100.60185,POINT (100.60185 13.887557)
898,Bang Khen,Smart Condo Watcharaphol (สมาร์ท คอนโด วัชรพล),Residential Building (Apartment / Condo),13.855933314999007,100.64595566525544,POINT (100.6459556652554 13.85593331499901)
899,Bang Khen,Condo U Kaset-Nawamin (คอนโด ยู เกษตร-นวมินทร์),Residential Building (Apartment / Condo),13.850393021287852,100.60571193695068,POINT (100.6057119369507 13.85039302128785)
900,Bang Khen,Condo U Kaset-Nawamin (คอนโด ยู เกษตร-นวมินทร์),Residential Building (Apartment / Condo),13.850393021287852,100.60571193695068,POINT (100.6057119369507 13.85039302128785)
901,Bang Khen,Condo U Kaset-Nawamin (คอนโด ยู เกษตร-นวมินทร์),Residential Building (Apartment / Condo),13.850393021287852,100.60571193695068,POINT (100.6057119369507 13.85039302128785)
902,Bang Khen,Smart Condo Watcharaphol (สมาร์ท คอนโด วัชรพล),Residential Building (Apartment / Condo),13.855933314999007,100.64595566525544,POINT (100.6459556652554 13.85593331499901)
903,Bang Khen,Smart Condo (สมาร์ทคอนโด วัชรพล),Residential Building (Apartment / Condo),13.857800447774483,100.64617566859094,POINT (100.6461756685909 13.85780044777448)
904,Bang Khen,We Condo l วี คอนโด,Residential Building (Apartment / Condo),13.846913755458946,100.63955068588255,POINT (100.6395506858826 13.84691375545895)
905,Bang Khen,Condo U Kaset-Nawamin (คอนโด ยู เกษตร-นวมินทร์),Residential Building (Apartment / Condo),13.850393021287852,100.60571193695068,POINT (100.6057119369507 13.85039302128785)
906,Bang Khen,Smart Condo Watcharaphol (สมาร์ท คอนโด วัชรพล),Residential Building (Apartment / Condo),13.855933314999007,100.64595566525544,POINT (100.6459556652554 13.85593331499901)
907,Bang Khen,Smart Condo (สมาร์ทคอนโด วัชรพล),Residential Building (Apartment / Condo),13.857800447774483,100.64617566859094,POINT (100.6461756685909 13.85780044777448)
908,Bang Khen,We Condo l วี คอนโด,Residential Building (Apartment / Condo),13.846913755458946,100.63955068588255,POINT (100.6395506858826 13.84691375545895)
909,Bang Khen,Regent Home Condo 10,Residential Building (Apartment / Condo),13.877329199171246,100.59557420852282,POINT (100.5955742085228 13.87732919917125)
910,Bang Khen,Condo U Kaset-Nawamin (คอนโด ยู เกษตร-นวมินทร์),Residential Building (Apartment / Condo),13.850393021287852,100.60571193695068,POINT (100.6057119369507 13.85039302128785)
911,Bang Khen,Condo U Kaset-Nawamin (คอนโด ยู เกษตร-นวมินทร์),Residential Building (Apartment / Condo),13.850393021287852,100.60571193695068,POINT (100.6057119369507 13.85039302128785)
912,Bang Khen,Smart Condo Watcharaphol (สมาร์ท คอนโด วัชรพล),Residential Building (Apartment / Condo),13.855933314999007,100.64595566525544,POINT (100.6459556652554 13.85593331499901)
913,Bang Khen,Regent Home Condo 10,Residential Building (Apartment / Condo),13.877329199171246,100.59557420852282,POINT (100.5955742085228 13.87732919917125)
914,Bang Khen,Smart Condo (สมาร์ทคอนโด วัชรพล),Residential Building (Apartment / Condo),13.857800447774483,100.64617566859094,POINT (100.6461756685909 13.85780044777448)
915,Bang Khen,We Condo l วี คอนโด,Residential Building (Apartment / Condo),13.846913755458946,100.63955068588255,POINT (100.6395506858826 13.84691375545895)
916,Bang Khen,Condo U Kaset-Nawamin (คอนโด ยู เกษตร-นวมินทร์),Residential Building (Apartment / Condo),13.850393021287852,100.60571193695068,POINT (100.6057119369507 13.85039302128785)
917,Bang Khen,Smart Condo Watcharaphol (สมาร์ท คอนโด วัชรพล),Residential Building (Apartment / Condo),13.855933314999007,100.64595566525544,POINT (100.6459556652554 13.85593331499901)
918,Lak Si,Plum Condo Changwattana,Residential Building (Apartment / Condo),13.881097314598723,100.58675461055648,POINT (100.5867546105565 13.88109731459872)
919,Lak Si,J Park Condo,Residential Building (Apartment / Condo),13.855594885250673,100.54853845149991,POINT (100.5485384514999 13.85559488525067)
920,Lak Si,Plum Condo Changwattana,Residential Building (Apartment / Condo),13.881097314598723,100.58675461055648,POINT (100.5867546105565 13.88109731459872)
921,Lak Si,Plum Condo Changwattana,Residential Building (Apartment / Condo),13.881097314598723,100.58675461055648,POINT (100.5867546105565 13.88109731459872)
922,Lak Si,North Park Place Condominium,Residential Building (Apartment / Condo),13.873662345364991,100.56483416353953,POINT (100.5648341635395 13.87366234536499)
923,Lak Si,The Motive Condo,Residential Building (Apartment / Condo),13.8894,100.575149,POINT (100.575149 13.8894)
924,Lak Si,Erawan Condominium (บ้านเอราวัณ คอนโดมิเนียม),Residential Building (Apartment / Condo),13.891439349494297,100.57887959353911,POINT (100.5788795935391 13.8914393494943)
925,Lak Si,Vela De Condo,Residential Building (Apartment / Condo),13.893719,100.579693,POINT (100.579693 13.893719)
926,Lak Si,Plum Condo Changwattana,Residential Building (Apartment / Condo),13.881097314598723,100.58675461055648,POINT (100.5867546105565 13.88109731459872)
927,Chatu Chak,Condo U Ratchayothin (คอนโด ยู รัชโยธิน),Residential Building (Apartment / Condo),13.835534790768909,100.58076778329725,POINT (100.5807677832972 13.83553479076891)
928,Chatu Chak,Life Condo @ Ratchada,Residential Building (Apartment / Condo),13.802888838815775,100.57771810543204,POINT (100.577718105432 13.80288883881578)
929,Chatu Chak,Century Park Condo,Residential Building (Apartment / Condo),13.806154572348165,100.56694332737607,POINT (100.5669433273761 13.80615457234816)
930,Chatu Chak,Condo U Vipha-Ladprao (คอนโด ยู วิภา-ลาดพร้าว),Residential Building (Apartment / Condo),13.803121558309115,100.56195327564042,POINT (100.5619532756404 13.80312155830912)
931,Chatu Chak,Condo U Ratchayothin (คอนโด ยู รัชโยธิน),Residential Building (Apartment / Condo),13.835534790768909,100.58076778329725,POINT (100.5807677832972 13.83553479076891)
932,Chatu Chak,Condo U Vipha-Ladprao (คอนโด ยู วิภา-ลาดพร้าว),Residential Building (Apartment / Condo),13.803121558309115,100.56195327564042,POINT (100.5619532756404 13.80312155830912)
933,Chatu Chak,Century Park Condo,Residential Building (Apartment / Condo),13.806154572348165,100.56694332737607,POINT (100.5669433273761 13.80615457234816)
934,Chatu Chak,Life Condo @ Ratchada,Residential Building (Apartment / Condo),13.802888838815775,100.57771810543204,POINT (100.577718105432 13.80288883881578)
935,Chatu Chak,Condo U Ratchayothin (คอนโด ยู รัชโยธิน),Residential Building (Apartment / Condo),13.835534790768909,100.58076778329725,POINT (100.5807677832972 13.83553479076891)
936,Chatu Chak,SYM Condo Sale Office,Residential Building (Apartment / Condo),13.806728383981389,100.55901278970158,POINT (100.5590127897016 13.80672838398139)
937,Chatu Chak,KIDs Zone @ Equinox Phahol-Vibha Condo,Residential Building (Apartment / Condo),13.808880547961314,100.5589743253676,POINT (100.5589743253676 13.80888054796131)
938,Chatu Chak,Condo U Ratchayothin (คอนโด ยู รัชโยธิน),Residential Building (Apartment / Condo),13.835534790768909,100.58076778329725,POINT (100.5807677832972 13.83553479076891)
939,Chatu Chak,Condo U Ratchayothin (คอนโด ยู รัชโยธิน),Residential Building (Apartment / Condo),13.835534790768909,100.58076778329725,POINT (100.5807677832972 13.83553479076891)
940,Chatu Chak,Life Condo @ Ratchada,Residential Building (Apartment / Condo),13.802888838815775,100.57771810543204,POINT (100.577718105432 13.80288883881578)
941,Chatu Chak,Vantage Condo,Residential Building (Apartment / Condo),13.830838502692387,100.5601615955926,POINT (100.5601615955926 13.83083850269239)
942,Chatu Chak,Condo U Ratchayothin (คอนโด ยู รัชโยธิน),Residential Building (Apartment / Condo),13.835534790768909,100.58076778329725,POINT (100.5807677832972 13.83553479076891)
943,Chatu Chak,Century Park Condo,Residential Building (Apartment / Condo),13.806154572348165,100.56694332737607,POINT (100.5669433273761 13.80615457234816)
944,Chatu Chak,Condo U Vipha-Ladprao (คอนโด ยู วิภา-ลาดพร้าว),Residential Building (Apartment / Condo),13.803121558309115,100.56195327564042,POINT (100.5619532756404 13.80312155830912)
945,Chatu Chak,Sailom Suites Condo (สายลม สวีท คอนโด),Residential Building (Apartment / Condo),13.833005000000004,100.57870851786038,POINT (100.5787085178604 13.833005)
946,Chatu Chak,Life Condo @ Ratchada,Residential Building (Apartment / Condo),13.802888838815775,100.57771810543204,POINT (100.577718105432 13.80288883881578)
947,Chatu Chak,My Condo@Prachachuen,Residential Building (Apartment / Condo),13.838195608291485,100.5485071293643,POINT (100.5485071293643 13.83819560829149)
948,Chatu Chak,The Royal Vibhawadee Condo:my Condo,Residential Building (Apartment / Condo),13.84299111300027,100.56239073954235,POINT (100.5623907395424 13.84299111300027)
949,Chatu Chak,Baan Prachanivet Condominium (โครงการบ้านประชานิเวศน์),Residential Building (Apartment / Condo),13.841084841004593,100.54710566149215,POINT (100.5471056614922 13.84108484100459)
950,Chatu Chak,The Wind Ratchayothin Condominium (เดอะ วินด์ รัชโยธิน),Residential Building (Apartment / Condo),13.82862663272546,100.566315809491,POINT (100.566315809491 13.82862663272546)
951,Chatu Chak, Varoonthip Condo.,Residential Building (Apartment / Condo),13.827838,100.56184,POINT (100.56184 13.827838)
952,Chatu Chak,Lyss Condo (Paholyotin 27),Residential Building (Apartment / Condo),13.82505,100.564865,POINT (100.564865 13.82505)
953,Chatu Chak,KIDs Zone @ Equinox Phahol-Vibha Condo,Residential Building (Apartment / Condo),13.808880547961314,100.5589743253676,POINT (100.5589743253676 13.80888054796131)
954,Chatu Chak,Ratchaviphaplace Condo,Residential Building (Apartment / Condo),13.830949930311686,100.56034806154712,POINT (100.5603480615471 13.83094993031169)
955,Chatu Chak,Condo One,Residential Building (Apartment / Condo),13.80900097209749,100.5708662427938,POINT (100.5708662427938 13.80900097209749)
956,Chatu Chak,Condo U Vipha-Ladprao (คอนโด ยู วิภา-ลาดพร้าว),Residential Building (Apartment / Condo),13.803121558309115,100.56195327564042,POINT (100.5619532756404 13.80312155830912)
957,Chatu Chak,Life Condo @ Ratchada,Residential Building (Apartment / Condo),13.802888838815775,100.57771810543204,POINT (100.577718105432 13.80288883881578)
958,Chatu Chak,Century Park Condo,Residential Building (Apartment / Condo),13.806154572348165,100.56694332737607,POINT (100.5669433273761 13.80615457234816)
959,Chatu Chak,Condo U Ratchayothin (คอนโด ยู รัชโยธิน),Residential Building (Apartment / Condo),13.835534790768909,100.58076778329725,POINT (100.5807677832972 13.83553479076891)
960,Chatu Chak,Life Condo @ Ratchada,Residential Building (Apartment / Condo),13.802888838815775,100.57771810543204,POINT (100.577718105432 13.80288883881578)
961,Chatu Chak,Century Park Condo,Residential Building (Apartment / Condo),13.806154572348165,100.56694332737607,POINT (100.5669433273761 13.80615457234816)
962,Chatu Chak,Condo U Vipha-Ladprao (คอนโด ยู วิภา-ลาดพร้าว),Residential Building (Apartment / Condo),13.803121558309115,100.56195327564042,POINT (100.5619532756404 13.80312155830912)
963,Chatu Chak,Condo U Vipha-Ladprao (คอนโด ยู วิภา-ลาดพร้าว),Residential Building (Apartment / Condo),13.803121558309115,100.56195327564042,POINT (100.5619532756404 13.80312155830912)
964,Chatu Chak,Life Condo @ Ratchada,Residential Building (Apartment / Condo),13.802888838815775,100.57771810543204,POINT (100.577718105432 13.80288883881578)
965,Chatu Chak,Century Park Condo,Residential Building (Apartment / Condo),13.806154572348165,100.56694332737607,POINT (100.5669433273761 13.80615457234816)
966,Chatu Chak,Life Condo @ Ratchada,Residential Building (Apartment / Condo),13.802888838815775,100.57771810543204,POINT (100.577718105432 13.80288883881578)
967,Chatu Chak,Century Park Condo,Residential Building (Apartment / Condo),13.806154572348165,100.56694332737607,POINT (100.5669433273761 13.80615457234816)
968,Chatu Chak,Condo U Vipha-Ladprao (คอนโด ยู วิภา-ลาดพร้าว),Residential Building (Apartment / Condo),13.803121558309115,100.56195327564042,POINT (100.5619532756404 13.80312155830912)
969,Chatu Chak,Condo U Ratchayothin (คอนโด ยู รัชโยธิน),Residential Building (Apartment / Condo),13.835534790768909,100.58076778329725,POINT (100.5807677832972 13.83553479076891)
970,Chatu Chak,Life Condo @ Ratchada,Residential Building (Apartment / Condo),13.802888838815775,100.57771810543204,POINT (100.577718105432 13.80288883881578)
971,Chatu Chak,Century Park Condo,Residential Building (Apartment / Condo),13.806154572348165,100.56694332737607,POINT (100.5669433273761 13.80615457234816)
972,Chatu Chak,Condo U Vipha-Ladprao (คอนโด ยู วิภา-ลาดพร้าว),Residential Building (Apartment / Condo),13.803121558309115,100.56195327564042,POINT (100.5619532756404 13.80312155830912)
973,Chatu Chak,Condo U Ratchayothin (คอนโด ยู รัชโยธิน),Residential Building (Apartment / Condo),13.835534790768909,100.58076778329725,POINT (100.5807677832972 13.83553479076891)
974,Chatu Chak,Life Condo @ Ratchada,Residential Building (Apartment / Condo),13.802888838815775,100.57771810543204,POINT (100.577718105432 13.80288883881578)
975,Chatu Chak,Century Park Condo,Residential Building (Apartment / Condo),13.806154572348165,100.56694332737607,POINT (100.5669433273761 13.80615457234816)
976,Chatu Chak,Condo U Vipha-Ladprao (คอนโด ยู วิภา-ลาดพร้าว),Residential Building (Apartment / Condo),13.803121558309115,100.56195327564042,POINT (100.5619532756404 13.80312155830912)
977,Chatu Chak,Condo U Ratchayothin (คอนโด ยู รัชโยธิน),Residential Building (Apartment / Condo),13.835534790768909,100.58076778329725,POINT (100.5807677832972 13.83553479076891)
978,Chatu Chak,Life Condo @ Ratchada,Residential Building (Apartment / Condo),13.802888838815775,100.57771810543204,POINT (100.577718105432 13.80288883881578)
979,Chatu Chak,Condo U Ratchayothin (คอนโด ยู รัชโยธิน),Residential Building (Apartment / Condo),13.835534790768909,100.58076778329725,POINT (100.5807677832972 13.83553479076891)
980,Chatu Chak,Century Park Condo,Residential Building (Apartment / Condo),13.806154572348165,100.56694332737607,POINT (100.5669433273761 13.80615457234816)
981,Chatu Chak,Condo U Vipha-Ladprao (คอนโด ยู วิภา-ลาดพร้าว),Residential Building (Apartment / Condo),13.803121558309115,100.56195327564042,POINT (100.5619532756404 13.80312155830912)
982,Chatu Chak,Lucky Star Condo (ลักกี้สตาร์คอนโด),Residential Building (Apartment / Condo),13.81810736522382,100.58828330916907,POINT (100.5882833091691 13.81810736522382)
983,Chatu Chak,Condo U Ratchayothin (คอนโด ยู รัชโยธิน),Residential Building (Apartment / Condo),13.835534790768909,100.58076778329725,POINT (100.5807677832972 13.83553479076891)
984,Chatu Chak,Life Condo @ Ratchada,Residential Building (Apartment / Condo),13.802888838815775,100.57771810543204,POINT (100.577718105432 13.80288883881578)
985,Chatu Chak,Century Park Condo,Residential Building (Apartment / Condo),13.806154572348165,100.56694332737607,POINT (100.5669433273761 13.80615457234816)
986,Chatu Chak,Condo U Ratchayothin (คอนโด ยู รัชโยธิน),Residential Building (Apartment / Condo),13.835534790768909,100.58076778329725,POINT (100.5807677832972 13.83553479076891)
987,Chatu Chak,Life Condo @ Ratchada,Residential Building (Apartment / Condo),13.802888838815775,100.57771810543204,POINT (100.577718105432 13.80288883881578)
988,Chatu Chak,Condo U Vipha-Ladprao (คอนโด ยู วิภา-ลาดพร้าว),Residential Building (Apartment / Condo),13.803121558309115,100.56195327564042,POINT (100.5619532756404 13.80312155830912)
989,Chatu Chak,Century Park Condo,Residential Building (Apartment / Condo),13.806154572348165,100.56694332737607,POINT (100.5669433273761 13.80615457234816)
990,Chatu Chak,Life Condo @ Ratchada,Residential Building (Apartment / Condo),13.802888838815775,100.57771810543204,POINT (100.577718105432 13.80288883881578)
991,Chatu Chak,Condo U Ratchayothin (คอนโด ยู รัชโยธิน),Residential Building (Apartment / Condo),13.835534790768909,100.58076778329725,POINT (100.5807677832972 13.83553479076891)
992,Chatu Chak,Life Condo @ Ratchada,Residential Building (Apartment / Condo),13.802888838815775,100.57771810543204,POINT (100.577718105432 13.80288883881578)
993,Chatu Chak,Condo U Ratchayothin (คอนโด ยู รัชโยธิน),Residential Building (Apartment / Condo),13.835534790768909,100.58076778329725,POINT (100.5807677832972 13.83553479076891)
994,Chatu Chak,Life Condo @ Ratchada,Residential Building (Apartment / Condo),13.802888838815775,100.57771810543204,POINT (100.577718105432 13.80288883881578)
995,Chatu Chak,Century Park Condo,Residential Building (Apartment / Condo),13.806154572348165,100.56694332737607,POINT (100.5669433273761 13.80615457234816)
996,Chatu Chak,Condo U Vipha-Ladprao (คอนโด ยู วิภา-ลาดพร้าว),Residential Building (Apartment / Condo),13.803121558309115,100.56195327564042,POINT (100.5619532756404 13.80312155830912)
997,Chatu Chak,Condo U Ratchayothin (คอนโด ยู รัชโยธิน),Residential Building (Apartment / Condo),13.835534790768909,100.58076778329725,POINT (100.5807677832972 13.83553479076891)
998,Chatu Chak,Life Condo @ Ratchada,Residential Building (Apartment / Condo),13.802888838815775,100.57771810543204,POINT (100.577718105432 13.80288883881578)
999,Chatu Chak,Condo U Ratchayothin (คอนโด ยู รัชโยธิน),Residential Building (Apartment / Condo),13.835534790768909,100.58076778329725,POINT (100.5807677832972 13.83553479076891)
1000,Phaya Thai,30/39 Pradipat Condo,Residential Building (Apartment / Condo),13.794128,100.537604,POINT (100.537604 13.794128)
1001,Phaya Thai,Phahol Metro Condo,Residential Building (Apartment / Condo),13.786623231840927,100.54827452718214,POINT (100.5482745271821 13.78662323184093)
1002,Phaya Thai,the capital condo by kpn,Residential Building (Apartment / Condo),13.763780678530615,100.54627943766977,POINT (100.5462794376698 13.76378067853062)
1003,Phaya Thai,My Condo,Residential Building (Apartment / Condo),13.766666749341624,100.54074404194623,POINT (100.5407440419462 13.76666674934162)
1004,Phaya Thai,Phahol Metro Condo,Residential Building (Apartment / Condo),13.786623231840927,100.54827452718214,POINT (100.5482745271821 13.78662323184093)
1005,Phaya Thai,TreeCondo House & Condo Show #28 Zone C2 Booth C129-134 Queen Sirikit National Convention Center,Residential Building (Apartment / Condo),13.76842894779205,100.55056201243855,POINT (100.5505620124385 13.76842894779205)
1006,Phaya Thai,Phahol Metro Condo,Residential Building (Apartment / Condo),13.786623231840927,100.54827452718214,POINT (100.5482745271821 13.78662323184093)
1007,Phaya Thai,My Condo,Residential Building (Apartment / Condo),13.766666749341624,100.54074404194623,POINT (100.5407440419462 13.76666674934162)
1008,Phaya Thai,30/39 Pradipat Condo,Residential Building (Apartment / Condo),13.794128,100.537604,POINT (100.537604 13.794128)
1009,Phaya Thai,Phahol Metro Condo,Residential Building (Apartment / Condo),13.786623231840927,100.54827452718214,POINT (100.5482745271821 13.78662323184093)
1010,Phaya Thai,PROM Condo Paholyothin 2,Residential Building (Apartment / Condo),13.77779599714558,100.5460407941772,POINT (100.5460407941772 13.77779599714558)
